"","id","accuracy_order","social_media_post_removed","social_media_post_flagged","age","gender","education","household_income","race","weight","hispanic","party_id","party_id_dem","party_id_rep","headline_order","remove","censorship","accuracy","harm","headline","headline_orientation","headline_pro_dem","headline_pro_rep","accuracy_binary","social_media_most_common_newsformat","political_interest","aligned"
"170","85",1,0,0,54,0,4,7,"White",1.1209,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_8","pro_dem",1,0,0,1,3.25,0
"171","86",1,1,1,58,1,3,5,"White",1.5173,0,"Republican",0,1,0,0,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,0,1.75,0
"172","86",1,1,1,58,1,3,5,"White",1.5173,0,"Republican",0,1,1,0,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,1.75,1
"173","87",0,1,1,70,1,3,2,"Non-White",0.1439,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,3,1
"174","87",0,1,1,70,1,3,2,"Non-White",0.1439,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3,0
"175","88",1,0,0,61,0,3,5,"White",0.9733,0,"Republican",0,1,0,0,1,4,0,"headline_pro_dem_5","pro_dem",1,0,1,0,3.5,0
"176","88",1,0,0,61,0,3,5,"White",0.9733,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.5,1
"177","89",1,0,0,78,1,2,6,"White",1.4295,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_rep_4","pro_rep",0,1,0,0,3.75,0
"178","89",1,0,0,78,1,2,6,"White",1.4295,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3.75,1
"179","90",1,0,0,48,1,4,6,"Non-White",0.4141,0,"Republican",0,1,0,1,1,2,1,"headline_pro_rep_4","pro_rep",0,1,0,0,4,1
"180","90",1,0,0,48,1,4,6,"Non-White",0.4141,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,4,0
"181","91",0,1,1,48,1,3,3,"Non-White",0.4991,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3,1
"182","91",0,1,1,48,1,3,3,"Non-White",0.4991,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"183","92",1,0,0,62,1,5,7,"White",0.329,1,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3.75,0
"184","92",1,0,0,62,1,5,7,"White",0.329,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3.75,1
"185","93",1,0,0,71,0,4,7,"White",0.9818,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_dem_2","pro_dem",1,0,0,0,4,1
"186","93",1,0,0,71,0,4,7,"White",0.9818,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_rep_2","pro_rep",0,1,1,0,4,0
"187","94",0,0,0,73,1,4,3,"White",0.9583,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_9","pro_dem",1,0,1,0,3.25,0
"188","94",0,0,1,73,1,4,3,"White",0.9583,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_5","pro_rep",0,1,1,0,3.25,1
"189","95",0,0,0,84,0,3,4,"White",1.0225,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3.75,0
"190","95",0,0,0,84,0,3,4,"White",1.0225,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,3.75,1
"191","96",0,0,0,74,0,5,4,"Non-White",0.2613,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_1","pro_dem",1,0,1,0,3.5,1
"192","96",0,0,0,74,0,5,4,"Non-White",0.2613,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.5,0
"193","97",1,0,0,76,1,3,5,"Non-White",0.3833,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,2.5,0
"194","97",1,0,0,76,1,3,5,"Non-White",0.3833,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,2.5,1
"195","98",1,0,0,53,0,5,4,"White",0.9892,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,3.5,1
"196","98",1,0,0,53,0,5,4,"White",0.9892,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3.5,0
"197","99",0,0,0,81,0,3,5,"White",0.9733,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3.25,1
"198","99",0,0,0,81,0,3,5,"White",0.9733,0,"Republican",0,1,1,0,0,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,0
"199","100",0,0,0,52,1,3,6,"Non-White",0.5519,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,1
"200","100",0,0,0,52,1,3,6,"Non-White",0.5519,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,2.75,0
"201","101",1,0,0,37,0,5,5,"White",1.3787,0,"Democrat",1,0,0,0,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,2.25,0
"202","101",1,0,0,37,0,5,5,"White",1.3787,0,"Democrat",1,0,1,0,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,0,2.25,1
"203","102",1,0,1,45,0,2,1,"White",1.171,0,"Democrat",1,0,0,0,0,4,0,"headline_pro_dem_8","pro_dem",1,0,1,0,2.5,1
"204","102",1,0,1,45,0,2,1,"White",1.171,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.5,0
"205","103",1,0,0,63,1,4,2,"White",0.875,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3.75,0
"206","103",1,0,0,63,1,4,2,"White",0.875,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_dem_5","pro_dem",1,0,0,0,3.75,1
"207","104",1,0,0,56,0,5,6,"Non-White",0.3631,0,"Democrat",1,0,0,0,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.75,0
"208","104",1,0,0,56,0,5,6,"Non-White",0.3631,0,"Democrat",1,0,1,0,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2.75,1
"209","105",0,0,0,80,1,3,2,"White",0.9548,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,2.75,0
"210","105",0,0,0,80,1,3,2,"White",0.9548,0,"Democrat",1,0,1,1,0,3,0,"headline_pro_dem_1","pro_dem",1,0,1,0,2.75,1
"211","106",0,0,0,55,1,2,4,"White",1.8137,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_3","pro_dem",1,0,1,1,2.5,0
"212","106",0,0,0,55,1,2,4,"White",1.8137,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_4","pro_rep",0,1,0,1,2.5,1
"213","107",0,0,1,70,1,2,5,"Non-White",0.6029,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,2.5,1
"214","107",0,1,0,70,1,2,5,"Non-White",0.6029,0,"Democrat",1,0,1,0,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2.5,0
"215","108",0,0,0,73,1,5,6,"White",0.9688,0,"Democrat",1,0,0,1,0,4,1,"headline_pro_rep_9","pro_rep",0,1,1,0,3,0
"216","108",0,0,0,73,1,5,6,"White",0.9688,0,"Democrat",1,0,1,0,0,3,1,"headline_pro_dem_9","pro_dem",1,0,1,0,3,1
"217","109",0,0,0,73,0,3,7,"White",1.0883,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.75,0
"218","109",0,0,0,73,0,3,7,"White",1.0883,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3.75,1
"219","110",1,0,0,75,0,3,5,"Non-White",0.215,0,"Republican",0,1,0,0,1,4,0,"headline_pro_dem_3","pro_dem",1,0,1,1,3.5,0
"220","110",1,0,0,75,0,3,5,"Non-White",0.215,0,"Republican",0,1,1,0,1,4,0,"headline_pro_rep_8","pro_rep",0,1,1,1,3.5,1
"221","111",1,0,1,49,1,4,5,"Non-White",0.3461,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2.75,0
"222","111",1,0,1,49,1,4,5,"Non-White",0.3461,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,2.75,1
"223","112",1,0,0,59,1,3,3,"Non-White",0.4991,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,4,1
"224","112",1,0,0,59,1,3,3,"Non-White",0.4991,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,4,0
"225","113",0,0,0,68,1,5,3,"White",0.9583,0,"Republican",0,1,0,1,0,4,0,"headline_pro_dem_5","pro_dem",1,0,1,0,3.25,0
"226","113",0,0,0,68,1,5,3,"White",0.9583,0,"Republican",0,1,1,1,0,4,1,"headline_pro_rep_4","pro_rep",0,1,1,0,3.25,1
"227","114",0,0,0,26,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,1,2.25,0
"228","114",0,0,0,26,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,1,2.25,1
"229","115",1,0,0,71,1,2,4,"Non-White",0.4924,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_3","pro_dem",1,0,1,0,3,1
"230","115",1,1,1,71,1,2,4,"Non-White",0.4924,0,"Democrat",1,0,1,1,1,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3,0
"231","116",0,1,1,75,0,5,4,"White",0.9327,0,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,4,0
"232","116",0,1,1,75,0,5,4,"White",0.9327,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,0,4,1
"233","117",0,1,0,63,0,5,3,"Non-White",0.2877,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_1","pro_rep",0,1,0,1,3.25,1
"234","117",0,1,0,63,0,5,3,"Non-White",0.2877,0,"Republican",0,1,1,0,1,4,0,"headline_pro_dem_9","pro_dem",1,0,1,1,3.25,0
"235","118",0,0,1,56,0,5,7,"White",1.1388,0,"Democrat",1,0,0,0,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,1,4,0
"236","118",0,0,1,56,0,5,7,"White",1.1388,0,"Democrat",1,0,1,0,0,1,0,"headline_pro_dem_3","pro_dem",1,0,0,1,4,1
"237","119",0,0,0,56,1,5,4,"Non-White",0.3127,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,2.75,0
"238","119",0,0,0,56,1,5,4,"Non-White",0.3127,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,2.75,1
"239","120",0,0,0,69,1,5,7,"White",1.1248,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_5","pro_dem",1,0,0,0,3.5,1
"240","120",0,0,0,69,1,5,7,"White",1.1248,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.5,0
"241","121",0,0,0,64,1,3,4,"Non-White",0.4001,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_5","pro_rep",0,1,0,0,2.5,0
"242","121",0,0,0,64,1,3,4,"Non-White",0.4001,0,"Democrat",1,0,1,0,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,2.5,1
"243","122",0,1,1,81,1,2,3,"White",1.1953,0,"Republican",0,1,0,1,1,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,3,0
"244","122",0,1,1,81,1,2,3,"White",1.1953,0,"Republican",0,1,1,1,1,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,3,1
"245","123",0,0,0,86,0,2,3,"Non-White",0.5681,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,1
"246","123",0,0,0,86,0,2,3,"Non-White",0.5681,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3.25,0
"247","124",0,0,0,79,0,2,2,"White",1.1217,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_5","pro_dem",1,0,1,0,3,0
"248","124",0,0,0,79,0,2,2,"White",1.1217,0,"Republican",0,1,1,0,1,4,0,"headline_pro_rep_4","pro_rep",0,1,1,0,3,1
"249","125",0,0,1,69,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,0,1,0,3,1,"headline_pro_dem_4","pro_dem",1,0,1,0,2.75,1
"250","125",0,0,1,69,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.75,0
"251","126",1,0,0,58,0,3,6,"Non-White",0.4901,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3,0
"252","126",1,0,0,58,0,3,6,"Non-White",0.4901,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3,1
"253","127",1,0,0,60,1,4,7,"White",1.1123,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,3.75,0
"254","127",1,0,0,60,1,4,7,"White",1.1123,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3.75,1
"255","128",1,0,0,71,0,3,6,"Non-White",0.3993,0,"Democrat",1,0,0,0,1,2,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3.5,0
"256","128",1,0,0,71,0,3,6,"Non-White",0.3993,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_dem_5","pro_dem",1,0,0,0,3.5,1
"257","129",1,0,0,81,0,5,4,"Non-White",0.2555,0,"Democrat",1,0,0,0,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,0,3.25,1
"258","129",1,0,0,81,0,5,4,"Non-White",0.2555,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3.25,0
"259","130",0,0,0,58,1,2,5,"White",1.9909,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_3","pro_dem",1,0,1,0,2.75,0
"260","130",0,0,0,58,1,2,5,"White",1.9909,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_2","pro_rep",0,1,1,0,2.75,1
"261","131",0,0,0,39,1,2,7,"Non-White",1.0851,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_1","pro_rep",0,1,0,0,1.75,0
"262","131",0,0,0,39,1,2,7,"Non-White",1.0851,0,"Democrat",1,0,1,0,0,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,4,1
"263","132",0,0,1,61,1,3,2,"Non-White",0.1798,0,"Republican",0,1,0,1,1,2,1,"headline_pro_dem_4","pro_dem",1,0,0,1,2,0
"264","132",0,0,1,61,1,3,2,"Non-White",0.1798,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_7","pro_rep",0,1,0,1,2,1
"265","133",1,0,0,34,1,2,6,"White",2.0421,0,"Republican",0,1,0,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,1,1
"266","133",1,0,0,34,1,2,6,"White",2.0421,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,1,0
"267","134",1,0,0,53,0,3,5,"White",0.5212,1,"Republican",0,1,0,0,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,4,0
"268","134",1,0,0,53,0,3,5,"White",0.5212,1,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,4,1
"269","135",1,0,0,60,1,4,3,"Non-White",0.1291,0,"Republican",0,1,0,1,0,2,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3,0
"270","135",1,0,0,60,1,4,3,"Non-White",0.1291,0,"Republican",0,1,1,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,3,1
"271","136",1,0,0,64,1,2,4,"White",1.4052,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3,0
"272","136",1,0,0,64,1,2,4,"White",1.4052,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"273","137",1,0,0,57,1,2,7,"White",2.0879,0,"Republican",0,1,0,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,2.25,1
"274","137",1,0,0,57,1,2,7,"White",2.0879,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,2.25,0
"275","138",1,0,0,73,0,2,3,"White",1.0599,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.75,0
"276","138",1,0,0,73,0,2,3,"White",1.0599,0,"Republican",0,1,1,0,0,3,1,"headline_pro_rep_6","pro_rep",0,1,1,0,2.75,1
"277","139",1,0,0,68,1,3,4,"White",1.1585,0,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3,0
"278","139",1,0,0,68,1,3,4,"White",1.1585,0,"Republican",0,1,1,1,0,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3,1
"279","140",1,0,1,69,1,2,4,"Non-White",0.1987,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_2","pro_dem",1,0,0,1,2.25,0
"280","140",1,0,1,69,1,2,4,"Non-White",0.1987,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_2","pro_rep",0,1,0,1,2.25,1
"281","141",1,0,0,39,1,3,7,"White",1.9051,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_3","pro_dem",1,0,0,0,3.5,0
"282","141",1,0,0,39,1,3,7,"White",1.9051,0,"Republican",0,1,1,0,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3.5,1
"283","142",0,0,0,27,1,5,4,"White",2.9023,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_3","pro_dem",1,0,0,0,2.75,0
"284","142",0,0,0,27,1,5,4,"White",2.9023,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,1
"285","143",0,0,0,66,0,5,5,"White",0.8781,0,"Republican",0,1,0,1,0,3,1,"headline_pro_rep_4","pro_rep",0,1,1,0,3.5,1
"286","143",0,0,0,66,0,5,5,"White",0.8781,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,3.5,0
"287","144",0,0,0,44,0,5,4,"Non-White",0.481,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"288","144",0,0,0,44,0,5,4,"Non-White",0.481,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"289","145",0,0,0,66,1,2,3,"Non-White",0.4494,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3,1
"290","145",0,0,0,66,1,2,3,"Non-White",0.4494,0,"Democrat",1,0,1,1,1,2,0,"headline_pro_rep_4","pro_rep",0,1,0,0,3,0
"291","146",1,0,1,61,1,4,6,"White",1.0596,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3.25,0
"292","146",1,0,1,61,1,4,6,"White",1.0596,0,"Republican",0,1,1,0,1,4,0,"headline_pro_rep_8","pro_rep",0,1,1,0,3.25,1
"293","147",1,1,0,74,1,2,6,"White",1.5168,0,"Republican",0,1,0,0,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,2.25,1
"294","147",1,1,0,74,1,2,6,"White",1.5168,0,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,2.25,0
"295","148",0,0,0,32,0,4,7,"Non-White",0.5842,1,"Democrat",1,0,0,0,0,2,0,"headline_pro_dem_4","pro_dem",1,0,0,1,2.75,1
"296","148",0,0,0,32,0,4,7,"Non-White",0.5842,1,"Democrat",1,0,1,1,0,3,0,"headline_pro_rep_7","pro_rep",0,1,1,1,2.75,0
"297","149",1,1,0,72,1,3,4,"White",1.1239,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3.25,1
"298","149",1,1,0,72,1,3,4,"White",1.1239,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,0
"299","150",1,0,0,38,1,5,7,"White",1.589,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,1,2.25,1
"300","150",1,0,0,38,1,5,7,"White",1.589,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_1","pro_rep",0,1,0,1,2.25,0
"301","151",1,0,0,73,0,5,7,"White",0.9927,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.5,0
"302","151",1,0,0,73,0,5,7,"White",0.9927,0,"Democrat",1,0,1,1,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,2.5,1
"303","152",0,0,0,58,0,3,3,"White",0.9787,0,"Republican",0,1,0,0,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3,1
"304","152",0,0,0,58,0,3,3,"White",0.9787,0,"Republican",0,1,1,0,0,1,0,"headline_pro_dem_3","pro_dem",1,0,0,0,3,0
"305","153",0,1,0,80,0,2,4,"White",1.1689,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"306","153",0,0,1,80,0,2,4,"White",1.1689,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"307","154",0,0,0,38,0,2,4,"Non-White",0.6569,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3,1
"308","154",0,0,0,38,0,2,4,"Non-White",0.6569,0,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3,0
"309","155",1,0,1,50,1,1,2,"White",2.5785,0,"Republican",0,1,0,0,1,4,0,"headline_pro_dem_9","pro_dem",1,0,1,0,2.75,0
"310","155",1,0,1,50,1,1,2,"White",2.5785,0,"Republican",0,1,1,0,0,4,0,"headline_pro_rep_9","pro_rep",0,1,1,0,2.75,1
"311","156",1,0,0,54,0,4,3,"Non-White",0.3219,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.25,1
"312","156",1,0,0,54,0,4,3,"Non-White",0.3219,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.25,0
"313","157",1,0,0,45,1,5,7,"Non-White",0.3816,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3,0
"314","157",1,0,0,45,1,5,7,"Non-White",0.3816,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3,1
"315","158",1,0,0,76,0,3,5,"White",0.9779,0,"Republican",0,1,0,0,1,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,4,1
"316","158",1,0,0,76,0,3,5,"White",0.9779,0,"Republican",0,1,1,0,1,4,1,"headline_pro_dem_3","pro_dem",1,0,1,0,4,0
"317","159",0,0,1,56,0,4,6,"Non-White",0.1349,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_3","pro_dem",1,0,1,0,2.75,0
"318","159",0,0,1,56,0,4,6,"Non-White",0.1349,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,2.75,1
"319","160",0,0,0,41,1,5,5,"White",1.5544,0,"Republican",0,1,0,1,1,2,1,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,1
"320","160",0,0,0,41,1,5,5,"White",1.5544,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,2.75,0
"321","161",0,0,0,43,1,3,3,"Non-White",0.9047,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3.5,0
"322","161",0,1,0,43,1,3,3,"Non-White",0.9047,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3.5,1
"323","162",1,0,0,63,1,3,4,"Non-White",0.4001,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3.75,0
"324","162",1,0,0,63,1,3,4,"Non-White",0.4001,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,3.75,1
"325","163",0,1,0,41,0,3,4,"Non-White",0.7878,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,4,0
"326","163",0,0,0,41,0,3,4,"Non-White",0.7878,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,4,1
"327","164",1,0,0,84,1,4,6,"White",1.0596,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,0
"328","164",1,0,0,84,1,4,6,"White",1.0596,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,2.75,1
"329","165",0,0,0,59,1,2,5,"Non-White",0.6975,0,"Democrat",1,0,0,1,0,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3.5,0
"330","165",0,1,1,59,1,2,5,"Non-White",0.6975,0,"Democrat",1,0,1,0,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,0,3.5,1
"331","166",1,0,0,68,1,3,7,"Non-White",0.4606,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.5,1
"332","166",1,0,0,68,1,3,7,"Non-White",0.4606,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2.5,0
"333","167",0,0,0,80,1,5,4,"White",1.0568,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3.5,1
"334","167",0,0,0,80,1,5,4,"White",1.0568,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_rep_7","pro_rep",0,1,0,0,3.5,0
"335","168",1,0,0,57,0,3,5,"White",1.202,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.5,1
"336","168",1,0,0,57,0,3,5,"White",1.202,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3.5,0
"337","169",1,0,0,65,1,3,4,"White",1.0592,0,"Republican",0,1,0,0,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.25,0
"338","169",1,0,0,65,1,3,4,"White",1.0592,0,"Republican",0,1,1,1,0,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,2.25,1
"339","170",1,0,0,75,1,2,4,"White",0.7946,1,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_6","pro_dem",1,0,0,0,4,1
