id,accuracy_order,social_media_post_removed,social_media_post_flagged,age,gender,education,household_income,race,weight,hispanic,party_id,party_id_dem,party_id_rep,headline_order,remove,censorship,accuracy,harm,headline,headline_orientation,headline_pro_dem,headline_pro_rep,accuracy_binary,social_media_most_common_newsformat,political_interest,aligned
91,0,1,1,48,1,3,3,Non-White,0.4991,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
92,1,0,0,62,1,5,7,White,0.329,1,Democrat,1,0,0,1,0,2,1,headline_pro_rep_2,pro_rep,0,1,0,0,3.75,0
92,1,0,0,62,1,5,7,White,0.329,1,Democrat,1,0,1,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.75,1
93,1,0,0,71,0,4,7,White,0.9818,0,Democrat,1,0,0,0,0,2,0,headline_pro_dem_2,pro_dem,1,0,0,0,4,1
93,1,0,0,71,0,4,7,White,0.9818,0,Democrat,1,0,1,0,1,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,4,0
94,0,NA,NA,73,1,4,3,White,0.9583,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_9,pro_dem,1,0,1,0,3.25,0
94,0,NA,NA,73,1,4,3,White,0.9583,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_5,pro_rep,0,1,1,0,3.25,1
95,0,0,0,84,0,3,4,White,1.0225,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.75,0
95,0,0,0,84,0,3,4,White,1.0225,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3.75,1
96,0,0,0,74,0,5,4,Non-White,0.2613,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_1,pro_dem,1,0,1,0,3.5,1
96,0,0,0,74,0,5,4,Non-White,0.2613,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.5,0
97,1,0,0,76,1,3,5,Non-White,0.3833,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,2.5,0
97,1,0,0,76,1,3,5,Non-White,0.3833,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,2.5,1
98,1,0,0,53,0,5,4,White,0.9892,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.5,1
98,1,0,0,53,0,5,4,White,0.9892,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_5,pro_rep,0,1,0,0,3.5,0
99,0,0,0,81,0,3,5,White,0.9733,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,3.25,1
99,0,0,0,81,0,3,5,White,0.9733,0,Republican,0,1,1,0,0,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,3.25,0
100,0,NA,NA,52,1,3,6,Non-White,0.5519,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
100,0,NA,NA,52,1,3,6,Non-White,0.5519,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.75,0
101,1,0,0,37,0,5,5,White,1.3787,0,Democrat,1,0,0,0,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,2.25,0
101,1,0,0,37,0,5,5,White,1.3787,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,0,2.25,1
102,1,0,1,45,0,2,1,White,1.171,0,Democrat,1,0,0,0,0,4,0,headline_pro_dem_8,pro_dem,1,0,1,0,2.5,1
102,1,0,1,45,0,2,1,White,1.171,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.5,0
103,1,0,0,63,1,4,2,White,0.875,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,3.75,0
103,1,0,0,63,1,4,2,White,0.875,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.75,1
104,1,NA,NA,56,0,5,6,Non-White,0.3631,0,Democrat,1,0,0,0,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,0
104,1,NA,NA,56,0,5,6,Non-White,0.3631,0,Democrat,1,0,1,0,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.75,1
105,0,0,0,80,1,3,2,White,0.9548,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2.75,0
105,0,0,0,80,1,3,2,White,0.9548,0,Democrat,1,0,1,1,0,3,0,headline_pro_dem_1,pro_dem,1,0,1,0,2.75,1
106,0,0,0,55,1,2,4,White,1.8137,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_3,pro_dem,1,0,1,1,2.5,0
106,0,0,0,55,1,2,4,White,1.8137,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_4,pro_rep,0,1,0,1,2.5,1
107,0,NA,NA,70,1,2,5,Non-White,0.6029,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,2.5,1
107,0,NA,NA,70,1,2,5,Non-White,0.6029,0,Democrat,1,0,1,0,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,2.5,0
108,0,0,0,73,1,5,6,White,0.9688,0,Democrat,1,0,0,1,0,4,1,headline_pro_rep_9,pro_rep,0,1,1,0,3,0
108,0,0,0,73,1,5,6,White,0.9688,0,Democrat,1,0,1,0,0,3,1,headline_pro_dem_9,pro_dem,1,0,1,0,3,1
109,0,0,0,73,0,3,7,White,1.0883,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,3.75,0
109,0,0,0,73,0,3,7,White,1.0883,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3.75,1
110,1,0,0,75,0,3,5,Non-White,0.215,0,Republican,0,1,0,0,1,4,0,headline_pro_dem_3,pro_dem,1,0,1,1,3.5,0
110,1,0,0,75,0,3,5,Non-White,0.215,0,Republican,0,1,1,0,1,4,0,headline_pro_rep_8,pro_rep,0,1,1,1,3.5,1
111,1,0,1,49,1,4,5,Non-White,0.3461,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,2.75,0
111,1,0,1,49,1,4,5,Non-White,0.3461,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,2.75,1
112,1,0,0,59,1,3,3,Non-White,0.4991,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,4,1
112,1,0,0,59,1,3,3,Non-White,0.4991,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,4,0
113,0,0,0,68,1,5,3,White,0.9583,0,Republican,0,1,0,1,0,4,0,headline_pro_dem_5,pro_dem,1,0,1,0,3.25,0
113,0,0,0,68,1,5,3,White,0.9583,0,Republican,0,1,1,1,0,4,1,headline_pro_rep_4,pro_rep,0,1,1,0,3.25,1
114,0,0,0,26,1,5,7,Non-White,0.6877,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,1,2.25,0
114,0,0,0,26,1,5,7,Non-White,0.6877,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,1,2.25,1
115,1,NA,NA,71,1,2,4,Non-White,0.4924,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_3,pro_dem,1,0,1,0,3,1
115,1,NA,NA,71,1,2,4,Non-White,0.4924,0,Democrat,1,0,1,1,1,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,3,0
116,0,1,1,75,0,5,4,White,0.9327,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,4,0
116,0,1,1,75,0,5,4,White,0.9327,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_4,pro_rep,0,1,0,0,4,1
117,0,1,0,63,0,5,3,Non-White,0.2877,0,Republican,0,1,0,0,1,NA,0,headline_pro_rep_1,pro_rep,0,1,NA,1,3.25,1
117,0,1,0,63,0,5,3,Non-White,0.2877,0,Republican,0,1,1,0,1,NA,0,headline_pro_dem_9,pro_dem,1,0,NA,1,3.25,0
118,0,0,1,56,0,5,7,White,1.1388,0,Democrat,1,0,0,0,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,1,4,0
118,0,0,1,56,0,5,7,White,1.1388,0,Democrat,1,0,1,0,0,1,0,headline_pro_dem_3,pro_dem,1,0,0,1,4,1
119,0,0,0,56,1,5,4,Non-White,0.3127,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,0
119,0,0,0,56,1,5,4,Non-White,0.3127,0,Democrat,1,0,1,1,1,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,1
120,0,0,0,69,1,5,7,White,1.1248,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_5,pro_dem,1,0,0,0,3.5,1
120,0,0,0,69,1,5,7,White,1.1248,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.5,0
121,0,0,0,64,1,3,4,Non-White,0.4001,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,0,2.5,0
121,0,0,0,64,1,3,4,Non-White,0.4001,0,Democrat,1,0,1,0,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,2.5,1
122,0,1,1,81,1,2,3,White,1.1953,0,Republican,0,1,0,1,1,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,3,0
122,0,1,1,81,1,2,3,White,1.1953,0,Republican,0,1,1,1,0,3,0,headline_pro_rep_4,pro_rep,0,1,1,0,3,1
123,0,0,0,86,0,2,3,Non-White,0.5681,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3.25,1
123,0,0,0,86,0,2,3,Non-White,0.5681,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
124,0,0,0,79,0,2,2,White,1.1217,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_5,pro_dem,1,0,1,0,3,0
124,0,0,0,79,0,2,2,White,1.1217,0,Republican,0,1,1,0,1,4,0,headline_pro_rep_4,pro_rep,0,1,1,0,3,1
125,0,0,1,69,0,3,3,Non-White,0.3882,0,Democrat,1,0,0,1,0,3,1,headline_pro_dem_4,pro_dem,1,0,1,0,2.75,1
125,0,0,1,69,0,3,3,Non-White,0.3882,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.75,0
126,1,0,0,58,0,3,6,Non-White,0.4901,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_9,pro_rep,0,1,0,0,3,0
126,1,0,0,58,0,3,6,Non-White,0.4901,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,3,1
127,1,NA,NA,60,1,4,7,White,1.1123,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,3.75,0
127,1,NA,NA,60,1,4,7,White,1.1123,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.75,1
128,1,0,0,71,0,3,6,Non-White,0.3993,0,Democrat,1,0,0,0,1,2,1,headline_pro_rep_1,pro_rep,0,1,0,0,3.5,0
128,1,0,0,71,0,3,6,Non-White,0.3993,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.5,1
129,1,0,0,81,0,5,4,Non-White,0.2555,0,Democrat,1,0,0,0,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,0,3.25,1
129,1,0,0,81,0,5,4,Non-White,0.2555,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.25,0
130,0,0,0,58,1,2,5,White,1.9909,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_3,pro_dem,1,0,1,0,2.75,0
130,0,0,0,58,1,2,5,White,1.9909,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,2.75,1
131,0,NA,NA,39,1,2,7,Non-White,1.0851,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_1,pro_rep,0,1,0,NA,NA,0
131,0,NA,NA,39,1,2,7,Non-White,1.0851,0,Democrat,1,0,1,NA,NA,NA,NA,headline_pro_dem_7,pro_dem,1,0,NA,NA,NA,1
132,0,0,1,61,1,3,2,Non-White,0.1798,0,Republican,0,1,0,1,0,2,1,headline_pro_dem_4,pro_dem,1,0,0,1,2,0
132,0,0,1,61,1,3,2,Non-White,0.1798,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_7,pro_rep,0,1,0,1,2,1
133,1,0,0,34,1,2,6,White,2.0421,0,Republican,0,1,0,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,1,1
133,1,0,0,34,1,2,6,White,2.0421,0,Republican,0,1,1,1,0,1,NA,headline_pro_dem_1,pro_dem,1,0,0,0,1,0
134,1,0,0,53,0,3,5,White,0.5212,1,Republican,0,1,0,0,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,4,0
134,1,0,0,53,0,3,5,White,0.5212,1,Republican,0,1,1,1,0,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,4,1
135,1,NA,NA,60,1,4,3,Non-White,0.1291,0,Republican,0,1,0,1,0,NA,NA,headline_pro_dem_8,pro_dem,1,0,NA,0,3,0
135,1,NA,NA,60,1,4,3,Non-White,0.1291,0,Republican,0,1,1,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,3,1
136,1,0,0,64,1,2,4,White,1.4052,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3,0
136,1,0,0,64,1,2,4,White,1.4052,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
137,1,0,0,57,1,2,7,White,2.0879,0,Republican,0,1,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2.25,1
137,1,0,0,57,1,2,7,White,2.0879,0,Republican,0,1,1,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,2.25,0
138,1,0,0,73,0,2,3,White,1.0599,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,2.75,0
138,1,0,0,73,0,2,3,White,1.0599,0,Republican,0,1,1,0,0,3,1,headline_pro_rep_6,pro_rep,0,1,1,0,2.75,1
139,1,0,0,68,1,3,4,White,1.1585,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3,0
139,1,0,0,68,1,3,4,White,1.1585,0,Republican,0,1,1,1,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3,1
140,1,NA,NA,69,1,2,4,Non-White,0.1987,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_2,pro_dem,1,0,0,1,2.25,0
140,1,NA,NA,69,1,2,4,Non-White,0.1987,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_2,pro_rep,0,1,0,1,2.25,1
141,1,0,0,39,1,3,7,White,1.9051,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,3.5,0
141,1,0,0,39,1,3,7,White,1.9051,0,Republican,0,1,1,0,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3.5,1
142,0,0,0,27,1,5,4,White,2.9023,0,Republican,0,1,0,0,0,1,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,0
142,0,0,0,27,1,5,4,White,2.9023,0,Republican,0,1,1,0,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,1
143,0,0,0,66,0,5,5,White,0.8781,0,Republican,0,1,0,1,0,3,1,headline_pro_rep_4,pro_rep,0,1,1,0,3.5,1
143,0,0,0,66,0,5,5,White,0.8781,0,Republican,0,1,1,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,3.5,0
144,0,0,0,44,0,5,4,Non-White,0.481,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
144,0,0,0,44,0,5,4,Non-White,0.481,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
145,0,0,0,66,1,2,3,Non-White,0.4494,0,Democrat,1,0,0,NA,NA,NA,NA,headline_pro_dem_6,pro_dem,1,0,NA,0,3,1
145,0,0,0,66,1,2,3,Non-White,0.4494,0,Democrat,1,0,1,NA,NA,NA,NA,headline_pro_rep_4,pro_rep,0,1,NA,0,3,0
146,1,0,1,61,1,4,6,White,1.0596,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,3.25,0
146,1,0,1,61,1,4,6,White,1.0596,0,Republican,0,1,1,0,1,4,0,headline_pro_rep_8,pro_rep,0,1,1,0,3.25,1
147,1,1,0,74,1,2,6,White,1.5168,0,Republican,0,1,0,0,1,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.25,1
147,1,1,0,74,1,2,6,White,1.5168,0,Republican,0,1,1,0,1,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,2.25,0
148,0,0,0,32,0,4,7,Non-White,0.5842,1,Democrat,1,0,0,0,0,2,0,headline_pro_dem_4,pro_dem,1,0,0,1,2.75,1
148,0,0,0,32,0,4,7,Non-White,0.5842,1,Democrat,1,0,1,1,0,3,0,headline_pro_rep_7,pro_rep,0,1,1,1,2.75,0
149,1,1,0,72,1,3,4,White,1.1239,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.25,1
149,1,1,0,72,1,3,4,White,1.1239,0,Republican,0,1,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3.25,0
150,1,0,0,38,1,5,7,White,1.589,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,1,2.25,1
150,1,0,0,38,1,5,7,White,1.589,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_1,pro_rep,0,1,0,1,2.25,0
151,1,NA,NA,73,0,5,7,White,0.9927,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.5,0
151,1,NA,NA,73,0,5,7,White,0.9927,0,Democrat,1,0,1,1,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,2.5,1
152,0,0,0,58,0,3,3,White,0.9787,0,Republican,0,1,0,0,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3,1
152,0,0,0,58,0,3,3,White,0.9787,0,Republican,0,1,1,0,0,1,0,headline_pro_dem_3,pro_dem,1,0,0,0,3,0
153,0,NA,NA,80,0,2,4,White,1.1689,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
153,0,NA,NA,80,0,2,4,White,1.1689,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
154,0,0,0,38,0,2,4,Non-White,0.6569,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3,1
154,0,0,0,38,0,2,4,Non-White,0.6569,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_6,pro_dem,1,0,0,0,3,0
155,1,0,1,50,1,1,2,White,2.5785,0,Republican,0,1,0,0,1,4,0,headline_pro_dem_9,pro_dem,1,0,1,0,2.75,0
155,1,0,1,50,1,1,2,White,2.5785,0,Republican,0,1,1,0,0,4,0,headline_pro_rep_9,pro_rep,0,1,1,0,2.75,1
156,1,0,0,54,0,4,3,Non-White,0.3219,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.25,1
156,1,0,0,54,0,4,3,Non-White,0.3219,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.25,0
157,1,NA,NA,45,1,5,7,Non-White,0.3816,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,3,0
157,1,NA,NA,45,1,5,7,Non-White,0.3816,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3,1
158,1,0,NA,76,0,3,5,White,0.9779,0,Republican,0,1,0,0,1,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,4,1
158,1,0,NA,76,0,3,5,White,0.9779,0,Republican,0,1,1,0,1,4,1,headline_pro_dem_3,pro_dem,1,0,1,0,4,0
159,0,0,1,56,0,4,6,Non-White,0.1349,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_3,pro_dem,1,0,1,NA,2.75,0
159,0,0,1,56,0,4,6,Non-White,0.1349,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_4,pro_rep,0,1,1,NA,2.75,1
160,0,0,0,41,1,5,5,White,1.5544,0,Republican,0,1,0,1,1,2,1,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,1
160,0,0,0,41,1,5,5,White,1.5544,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,2.75,0
161,0,NA,NA,43,1,3,3,Non-White,0.9047,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,3.5,0
161,0,NA,NA,43,1,3,3,Non-White,0.9047,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.5,1
162,1,0,0,63,1,3,4,Non-White,0.4001,0,Democrat,1,0,0,0,0,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3.75,0
162,1,0,0,63,1,3,4,Non-White,0.4001,0,Democrat,1,0,1,0,0,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3.75,1
163,0,NA,NA,41,0,3,4,Non-White,0.7878,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,4,0
163,0,NA,NA,41,0,3,4,Non-White,0.7878,0,Democrat,1,0,1,0,0,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,4,1
164,1,0,0,84,1,4,6,White,1.0596,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,0
164,1,0,0,84,1,4,6,White,1.0596,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,2.75,1
165,0,NA,NA,59,1,2,5,Non-White,0.6975,0,Democrat,1,0,0,1,0,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3.5,0
165,0,NA,NA,59,1,2,5,Non-White,0.6975,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,0,3.5,1
166,1,0,0,68,1,3,7,Non-White,0.4606,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,2.5,1
166,1,0,0,68,1,3,7,Non-White,0.4606,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,2.5,0
167,0,NA,NA,80,1,5,4,White,1.0568,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.5,1
167,0,NA,NA,80,1,5,4,White,1.0568,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,3.5,0
168,1,0,0,57,0,3,5,White,1.202,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3.5,1
168,1,0,0,57,0,3,5,White,1.202,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3.5,0
169,1,0,0,65,1,3,4,White,1.0592,0,Republican,0,1,0,0,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.25,0
169,1,0,0,65,1,3,4,White,1.0592,0,Republican,0,1,1,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,2.25,1
170,1,0,0,75,1,2,4,White,0.7946,1,Democrat,1,0,0,1,0,2,1,headline_pro_dem_6,pro_dem,1,0,0,0,4,1
170,1,0,0,75,1,2,4,White,0.7946,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,4,0
171,1,0,0,55,0,5,7,White,1.1388,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,2.75,1
171,1,0,0,55,0,5,7,White,1.1388,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,0
172,1,1,1,66,0,4,4,White,0.9327,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.25,0
172,1,1,1,66,0,4,4,White,0.9327,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,3.25,1
173,1,1,1,45,1,3,1,Non-White,0.1981,0,Republican,0,1,0,0,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,4,1
173,1,1,1,45,1,3,1,Non-White,0.1981,0,Republican,0,1,1,0,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,4,0
174,0,NA,NA,68,1,3,5,Non-White,0.3833,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.5,0
174,0,NA,NA,68,1,3,5,Non-White,0.3833,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,2.5,1
175,0,0,0,50,0,5,7,White,1.226,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.25,0
175,0,0,0,50,0,5,7,White,1.226,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.25,1
176,0,1,1,40,1,2,3,White,1.8469,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_8,pro_rep,0,1,1,0,3,1
176,0,1,1,40,1,2,3,White,1.8469,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_5,pro_dem,1,0,0,0,3,0
177,1,0,0,67,0,4,7,White,0.9974,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.5,1
177,1,0,0,67,0,4,7,White,0.9974,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,3.5,0
178,1,0,0,55,0,3,4,Non-White,0.4888,0,Republican,0,1,0,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,2.75,1
178,1,0,0,55,0,3,4,Non-White,0.4888,0,Republican,0,1,1,1,0,2,1,headline_pro_dem_8,pro_dem,1,0,0,0,2.75,0
179,0,0,0,51,1,4,6,Non-White,0.1603,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,2.5,0
179,0,0,0,51,1,4,6,Non-White,0.1603,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,2.5,1
180,0,0,0,72,1,3,4,White,1.0711,0,Democrat,1,0,0,0,0,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.5,1
180,0,0,0,72,1,3,4,White,1.0711,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3.5,0
181,0,0,0,52,1,3,4,Non-White,0.5841,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_6,pro_rep,0,1,0,1,1.75,0
181,0,0,0,52,1,3,4,Non-White,0.5841,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,1,1.75,1
182,0,NA,NA,62,0,4,7,White,0.9927,0,Republican,0,1,0,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.5,1
